dateTime,Humidity_%,Latitude,Longitude,PM1.0_CF1_ug/m3,PM10.0_CF1_ug/m3,PM2.5_ATM_ug/m3,PM2.5_CF1_ug/m3,Pressure_hpa,RSSI_dbm,Temperature_F,UptimeMinutes,date,hour,index,location,location_type
2020-02-24 02:00:00-08:00,64.8,37.774009,122.415481,3.94,9.29,7.41,7.49,,-62.93,58.9,5945.0,2020-02-24,10:00:00,,Western SoMa ,Outside 
2020-02-24 03:00:00-08:00,100.0,37.744865000000004,-122.420984,4.57,10.8,8.91,8.91,,-55.17,57.0,31005.0,2020-02-24,11:00:00,,La Lengua Air Station Alpha ,outside 
2020-02-24 04:00:00-08:00,70.53,37.761134000000006,-122.421696,4.48,11.54,9.93,9.93,,-59.87,53.47,2589.0,2020-02-24,12:00:00,,valencia outside ,outside 
2020-02-24 05:00:00-08:00,69.87,37.764131,-122.44800900000001,2.65,6.64,4.95,4.95,,-63.37,49.03,553.0,2020-02-24,13:00:00,,Cole Valley ,outside 
2020-02-24 06:00:00-08:00,71.7,37.788548,-122.488731,3.62,13.63,8.88,8.88,,-75.23,51.93,34314.0,2020-02-24,14:00:00,,Sea Cliff Avenue ,outside 
2020-02-24 07:00:00-08:00,,37.783122,122.44283999999999,1.84,3.77,3.14,3.14,1026.18,,,19058.13,2020-02-24,15:00:00,,Civic Center,ish B 
2020-02-24 08:00:00-08:00,44.93,37.762306,-122.454752,1.53,2.76,2.4,2.4,,-69.63,70.87,45881.0,2020-02-24,16:00:00,,Edgewood ,outside 
2020-02-24 09:00:00-08:00,57.43,37.781643,-122.48008700000001,1.23,3.63,2.57,2.57,,-46.33,61.47,8235.0,2020-02-24,17:00:00,,21stAtClement ,outside 
2020-02-24 10:00:00-08:00,61.87,37.751562,-122.50442,4.08,10.72,9.33,9.33,,-56.33,61.2,42316.0,2020-02-24,18:00:00,,45th Ave-MR ,outside 
2020-02-24 11:00:00-08:00,36.27,37.715385,-122.47571299999998,2.36,5.97,4.71,4.71,,-68.17,74.7,58200.0,2020-02-24,19:00:00,,Summit800 ,outside 
2020-02-24 12:00:00-08:00,40.73,37.75884,-122.390794,2.12,3.47,3.2,3.2,,-62.37,68.4,56841.0,2020-02-24,20:00:00,,Dogpatch2 ,outside 
2020-02-24 13:00:00-08:00,31.03,37.743789,-122.43354099999999,2.12,3.93,3.44,3.44,,-62.87,75.13,48199.0,2020-02-24,21:00:00,,Upper Noe Valley ,outside 
2020-02-24 14:00:00-08:00,93.0,37.772098,-122.442392,1.94,4.0,3.03,3.03,,-72.73,74.0,3313.0,2020-02-24,22:00:00,,Lyon and Page ,outside 
2020-02-24 15:00:00-08:00,34.1,37.760688,-122.424406,53.81,56.4,42.4,55.63,,-59.0,69.83,27255.0,2020-02-24,23:00:00,,19th St & Guerrero St  ,outside 
2020-02-24 16:00:00-08:00,31.63,37.790083,-122.42756200000001,0.14,0.96,0.57,0.57,,-71.2,76.83,24485.0,2020-02-25,00:00:00,,CalOctaviaOutside ,outside 
2020-02-24 17:00:00-08:00,24.0,37.756039,-122.390671,2.38,4.11,3.47,3.47,,-58.73,84.33,467.0,2020-02-25,01:00:00,,Quartz Outdoor ,outside 
2020-02-24 18:00:00-08:00,53.17,37.802976,-122.44351100000002,3.84,9.21,8.05,8.05,,-55.5,61.33,9651.0,2020-02-25,02:00:00,,Marina District SF ,outside 
2020-02-24 19:00:00-08:00,64.5,37.78905,-122.448503,3.38,13.19,8.44,8.44,,-75.63,55.0,40868.0,2020-02-25,03:00:00,,Presidio Heights ,outside 
2020-02-24 20:00:00-08:00,57.93,37.775090000000006,-122.433174,7.07,17.89,14.92,14.92,,-55.3,58.27,513.0,2020-02-25,04:00:00,,Alamo Square ,outside 
2020-02-24 21:00:00-08:00,100.0,37.751396,-122.436945,8.01,19.63,15.24,15.24,,-59.23,55.07,35649.0,2020-02-25,05:00:00,,24th and Diamond ,outside 
2020-02-24 22:00:00-08:00,53.5,37.774009,122.415481,8.06,19.15,15.32,15.32,,-65.2,61.03,7145.0,2020-02-25,06:00:00,,Western SoMa ,Outside 
2020-02-24 23:00:00-08:00,49.23,37.744437,-122.433376,2.17,6.16,4.44,4.44,,-57.03,59.2,69384.0,2020-02-25,07:00:00,,Castro-28th ,outside 
2020-02-25 00:00:00-08:00,54.33,37.774009,122.415481,9.88,21.41,17.61,17.61,,-64.97,60.33,7265.0,2020-02-25,08:00:00,,Western SoMa ,Outside 
2020-02-25 01:00:00-08:00,52.0,37.727878000000004,-122.46308799999998,2.43,6.52,5.12,5.12,,-70.27,57.03,36671.0,2020-02-25,09:00:00,,Mt. Davidson Manor ,outside 
2020-02-25 02:00:00-08:00,56.63,37.799105,-122.40620600000001,4.59,12.33,9.45,9.45,,-70.87,58.77,1109.0,2020-02-25,10:00:00,,Telegraph Hill South ,outside 
2020-02-25 03:00:00-08:00,47.6,37.773547,-122.421903,5.5,9.93,9.11,9.11,,-60.53,63.1,48235.0,2020-02-25,11:00:00,,Gough_Market Outdoors ,outside 
2020-02-25 04:00:00-08:00,57.07,37.744437,-122.433376,4.37,11.64,8.51,8.51,,-56.5,55.97,69684.0,2020-02-25,12:00:00,,Castro-28th ,outside 
2020-02-25 05:00:00-08:00,55.1,37.775090000000006,-122.433174,6.37,14.4,12.34,12.34,,-56.0,59.23,1053.0,2020-02-25,13:00:00,,Alamo Square ,outside 
2020-02-25 06:00:00-08:00,58.27,37.780077,-122.43989499999999,5.74,15.99,11.72,11.72,,-60.3,57.0,31259.0,2020-02-25,14:00:00,,Western Addition ,outside 
2020-02-25 07:00:00-08:00,59.57,37.774009,122.415481,11.23,21.99,18.69,18.69,,-64.2,58.8,7685.0,2020-02-25,15:00:00,,Western SoMa ,Outside 
2020-02-25 08:00:00-08:00,,37.774009,122.415481,9.55,17.23,15.4,15.4,1024.17,,,19051.73,2020-02-25,16:00:00,,Western SoMa ,Outside B 
2020-02-25 09:00:00-08:00,27.17,37.745022,-122.43045500000001,4.55,9.93,8.01,8.01,,-63.6,81.73,45783.0,2020-02-25,17:00:00,,Upper Noe Outside ,outside 
2020-02-25 10:00:00-08:00,27.07,37.760688,-122.424406,7.33,9.54,8.73,8.77,,-59.6,70.73,28395.0,2020-02-25,18:00:00,,19th St & Guerrero St  ,outside 
2020-02-25 11:00:00-08:00,24.23,37.72723,-122.440343,0.37,1.26,0.98,0.98,,-82.8,72.23,6163.0,2020-02-25,19:00:00,,NeuJohnstein2 ,outside 
2020-02-25 12:00:00-08:00,19.23,37.715385,-122.47571299999998,1.57,4.48,3.53,3.53,,-62.3,85.13,59700.0,2020-02-25,20:00:00,,Summit800 ,outside 
2020-02-25 13:00:00-08:00,21.87,37.795219,-122.43264099999999,0.29,1.09,0.81,0.81,,-73.17,74.53,25271.0,2020-02-25,21:00:00,,The Hamlin School - Science Labs ,outside 
2020-02-25 14:00:00-08:00,14.67,37.775090000000006,-122.433174,1.16,2.8,2.37,2.42,,-55.83,85.27,1593.0,2020-02-25,22:00:00,,Alamo Square ,outside 
2020-02-25 15:00:00-08:00,23.67,37.773547,-122.421903,1.93,3.45,3.1,3.1,,-60.57,75.6,48955.0,2020-02-25,23:00:00,,Gough_Market Outdoors ,outside 
2020-02-25 16:00:00-08:00,19.0,37.759478,-122.38942,5.13,10.67,8.67,9.22,,-54.0,83.03,13187.0,2020-02-26,00:00:00,,Dogpatch_Digs_SFAQ25 ,outside 
2020-02-25 17:00:00-08:00,41.33,37.828848,-122.377455,1.51,3.27,2.83,2.83,,-55.6,66.2,42405.0,2020-02-26,01:00:00,,Treasure Island Housing Units ,outside 
2020-02-25 18:00:00-08:00,45.0,37.727878000000004,-122.46308799999998,3.67,10.44,8.11,8.11,,-71.63,67.03,37691.0,2020-02-26,02:00:00,,Mt. Davidson Manor ,outside 
2020-02-25 19:00:00-08:00,23.83,37.743789,-122.43354099999999,0.09,0.5,0.39,0.39,,-66.33,70.5,49999.0,2020-02-26,03:00:00,,Upper Noe Valley ,outside 
2020-02-25 20:00:00-08:00,34.23,37.732328,-122.443274,2.36,5.03,4.22,4.22,,-77.57,70.23,23365.0,2020-02-26,04:00:00,,Joost-by-the-Congo ,outside 
2020-02-25 21:00:00-08:00,39.77,37.7333,-122.429299,3.78,10.21,8.1,8.1,,-56.97,67.67,31322.0,2020-02-26,05:00:00,,Castle Bosworth ,outside 
2020-02-25 22:00:00-08:00,32.33,37.744437,-122.433376,1.35,2.85,2.27,2.27,,-57.13,65.23,70764.0,2020-02-26,06:00:00,,Castro-28th ,outside 
2020-02-25 23:00:00-08:00,41.07,37.771002,-122.42143899999999,10.88,21.52,18.6,18.6,,-52.97,63.83,62257.0,2020-02-26,07:00:00,,McCoppin Hub ,outside 
2020-02-26 00:00:00-08:00,36.2,37.742312,-122.43093999999999,0.42,1.28,1.05,1.05,,-56.43,65.0,16563.0,2020-02-26,08:00:00,,South Noe ,outside 
2020-02-26 01:00:00-08:00,40.63,37.783122,122.44283999999999,6.32,13.22,11.22,11.22,,-69.17,67.97,18994.0,2020-02-26,09:00:00,,Civic Center,ish 
2020-02-26 02:00:00-08:00,45.7,37.759568,-122.404022,6.2,12.35,10.59,10.59,,-78.4,63.03,30395.0,2020-02-26,10:00:00,,Potrero Hill ,outside 
2020-02-26 03:00:00-08:00,43.57,37.757838,-122.41958000000001,4.54,7.75,7.12,7.12,,-48.6,59.23,30869.0,2020-02-26,11:00:00,,San Carlos St. ,outside 
2020-02-26 04:00:00-08:00,49.43,37.78119,-122.476532,4.12,6.85,5.93,5.93,,-68.27,61.87,34385.0,2020-02-26,12:00:00,,17th Ave ,outside 
2020-02-26 05:00:00-08:00,56.6,37.750941,122.42031200000001,5.28,15.19,10.96,10.96,,-82.33,56.63,4359.0,2020-02-26,13:00:00,,Synergy School ,outside 
2020-02-26 06:00:00-08:00,42.47,37.787307,-122.417252,5.34,8.36,7.47,7.47,,-67.43,65.5,12315.0,2020-02-26,14:00:00,,930 Post ,outside 
2020-02-26 07:00:00-08:00,48.9,37.760821,-122.497421,2.39,4.82,4.01,4.01,,-51.07,59.53,14115.0,2020-02-26,15:00:00,,Outer Sunset - 38th Ave ,outside 
2020-02-26 08:00:00-08:00,50.1,37.757838,-122.41958000000001,10.49,15.5,14.71,14.71,,-48.9,61.4,31169.0,2020-02-26,16:00:00,,San Carlos St. ,outside 
2020-02-26 09:00:00-08:00,47.43,37.751562,-122.50442,7.19,10.77,10.24,10.24,,-53.93,66.3,45136.0,2020-02-26,17:00:00,,45th Ave-MR ,outside 
2020-02-26 10:00:00-08:00,20.27,37.753377,-122.44367,4.4,7.38,6.53,6.53,,-65.13,85.53,9585.0,2020-02-26,18:00:00,,BRSKBV-Outside ,outside 
2020-02-26 11:00:00-08:00,24.43,37.764131,-122.44800900000001,7.55,13.17,11.66,11.66,,-65.97,82.97,3793.0,2020-02-26,19:00:00,,Cole Valley ,outside 
2020-02-26 12:00:00-08:00,36.67,37.751396,-122.436945,9.53,18.86,16.64,16.64,,-56.63,72.8,37989.0,2020-02-26,20:00:00,,24th and Diamond ,outside 
2020-02-26 13:00:00-08:00,33.37,37.78905,-122.448503,11.53,24.95,20.33,20.33,,-74.5,72.07,43388.0,2020-02-26,21:00:00,,Presidio Heights ,outside 
2020-02-26 14:00:00-08:00,32.1,37.762306,-122.454752,6.8,12.39,11.03,11.03,,-71.77,78.17,49121.0,2020-02-26,22:00:00,,Edgewood ,outside 
2020-02-26 15:00:00-08:00,28.1,37.727140000000006,-122.44277,6.56,14.25,11.54,11.54,,-39.23,82.03,63433.0,2020-02-26,23:00:00,,By Balboa Park Pool ,outside 
2020-02-26 16:00:00-08:00,30.97,37.780077,-122.43989499999999,6.98,16.15,13.51,13.51,,-62.03,72.83,33299.0,2020-02-27,00:00:00,,Western Addition ,outside 
2020-02-26 17:00:00-08:00,23.8,37.747370000000004,-122.41321299999998,7.64,14.65,12.3,12.3,,-64.93,-229.0,1939.0,2020-02-27,01:00:00,,Precita Park ,outside 
2020-02-26 18:00:00-08:00,68.1,37.794771000000004,-122.432644,8.9,17.23,15.11,15.11,,-84.53,69.23,14761.0,2020-02-27,02:00:00,,The Hamlin School - Broadway ,outside 
2020-02-26 19:00:00-08:00,42.07,37.785605,-122.482905,6.76,11.8,10.07,10.07,,-60.03,70.27,13339.0,2020-02-27,03:00:00,,23rd & Lake ,outside 
2020-02-26 20:00:00-08:00,32.37,37.761385,-122.43946299999999,11.36,22.62,19.3,19.3,,-57.77,70.13,31861.0,2020-02-27,04:00:00,,Castro ,outside 
2020-02-26 21:00:00-08:00,44.73,37.750941,122.42031200000001,10.22,23.42,18.68,18.68,,-75.97,65.17,499.0,2020-02-27,05:00:00,,Synergy School ,outside 
2020-02-26 22:00:00-08:00,,37.750941,122.42031200000001,11.87,20.5,17.97,18.1,1022.16,,,19382.67,2020-02-27,06:00:00,,Synergy School ,outside B 
2020-02-26 23:00:00-08:00,48.77,37.777259,-122.425298,4.34,7.65,6.83,6.83,,-70.37,58.37,28288.0,2020-02-27,07:00:00,,Grove Street ,outside 
2020-02-27 00:00:00-08:00,54.34,37.760915999999995,-122.45215900000001,5.54,9.74,8.49,8.49,,-80.93,60.52,200.48,2020-02-27,08:00:00,,Cole Valley ,outside 
2020-02-27 01:00:00-08:00,100.0,37.754071,-122.411868,11.82,16.87,15.95,15.95,,-53.6,61.2,4805.0,2020-02-27,09:00:00,,The Mission_ Clean Air is Hip ,outside 
2020-02-27 02:00:00-08:00,51.6,37.778191,-122.39499199999999,10.76,22.85,18.34,18.34,,-65.63,66.1,58836.0,2020-02-27,10:00:00,,Central SOMA ,outside 
2020-02-27 03:00:00-08:00,96.0,37.788969,-122.39138700000001,12.18,21.39,18.1,18.1,,-73.3,71.0,6172.0,2020-02-27,11:00:00,,South Beach ,outside 
2020-02-27 04:00:00-08:00,56.83,37.745421,-122.42458799999999,16.08,26.91,24.53,24.59,,-54.63,56.0,55197.0,2020-02-27,12:00:00,,Dolores and 28th ,outside 
2020-02-27 05:00:00-08:00,,37.774009,122.415481,13.39,19.74,18.42,18.42,1022.05,,,19176.8,2020-02-27,13:00:00,,Western SoMa ,Outside B 
2020-02-27 06:00:00-08:00,54.03,37.773831,-122.44280400000001,18.06,27.47,25.31,25.32,,-70.83,63.6,11743.0,2020-02-27,14:00:00,,Lyon St Outside ,outside 
2020-02-27 07:00:00-08:00,59.7,37.722417,-122.439245,16.8,30.03,27.87,27.91,,-73.97,45.13,6058.0,2020-02-27,15:00:00,,#SFAQ10 ,outside 
2020-02-27 08:00:00-08:00,53.3,37.757838,-122.41958000000001,22.65,34.09,31.32,32.85,,-49.0,62.0,32609.0,2020-02-27,16:00:00,,San Carlos St. ,outside 
2020-02-27 09:00:00-08:00,39.33,37.773831,-122.44280400000001,22.53,34.22,30.49,31.66,,-68.93,74.5,11923.0,2020-02-27,17:00:00,,Lyon St Outside ,outside 
2020-02-27 10:00:00-08:00,39.67,37.756303,-122.42136599999999,19.2,30.68,27.35,27.7,,-82.83,71.07,1077.0,2020-02-27,18:00:00,,Hill St - Valencia ,outside 
2020-02-27 11:00:00-08:00,41.27,37.828848,-122.377455,12.15,16.81,16.15,16.15,,-55.43,74.37,44925.0,2020-02-27,19:00:00,,Treasure Island Housing Units ,outside 
2020-02-27 12:00:00-08:00,,37.750941,122.42031200000001,10.52,16.91,15.38,15.4,1020.16,,,19428.27,2020-02-27,20:00:00,,Synergy School ,outside B 
2020-02-27 13:00:00-08:00,23.57,37.783122,122.44283999999999,10.44,13.89,13.39,13.39,,-69.3,83.33,21154.0,2020-02-27,21:00:00,,Civic Center,ish 
2020-02-27 14:00:00-08:00,29.17,37.762306,-122.454752,5.4,7.89,7.27,7.27,,-70.27,78.77,50561.0,2020-02-27,22:00:00,,Edgewood ,outside 
2020-02-27 15:00:00-08:00,26.5,37.72723,-122.440343,5.39,8.81,8.01,8.01,,-84.03,87.5,9283.0,2020-02-27,23:00:00,,NeuJohnstein2 ,outside 
2020-02-27 16:00:00-08:00,27.14,37.790083,-122.42756200000001,0.53,1.38,1.01,1.01,,-72.29,84.29,28806.14,2020-02-28,00:00:00,,CalOctaviaOutside ,outside 
2020-02-27 17:00:00-08:00,36.37,37.7333,-122.429299,6.46,11.14,9.88,9.88,,-57.57,76.7,33962.0,2020-02-28,01:00:00,,Castle Bosworth ,outside 
2020-02-27 18:00:00-08:00,44.13,37.773312,-122.430259,9.1,16.99,14.92,14.92,,-53.97,70.43,21496.0,2020-02-28,02:00:00,,Alamosquare ,outside 
2020-02-27 19:00:00-08:00,41.97,37.723212,-122.39923700000001,7.98,15.76,13.5,13.5,,-75.0,70.7,53149.0,2020-02-28,03:00:00,,SFAQ_Bayview_Wedge ,outside 
2020-02-27 20:00:00-08:00,43.1,37.773392,-122.43327,21.8,34.06,30.2,31.31,,-61.63,69.0,31670.0,2020-02-28,04:00:00,,Oak Yard ,outside 
2020-02-27 21:00:00-08:00,51.0,37.802976,-122.44351100000002,9.94,15.77,14.63,14.63,,-53.67,66.17,14151.0,2020-02-28,05:00:00,,Marina District SF ,outside 
2020-02-27 22:00:00-08:00,27.93,37.756039,-122.390671,10.08,13.41,12.55,12.55,,-62.4,79.8,5087.0,2020-02-28,06:00:00,,Quartz Outdoor ,outside 
2020-02-27 23:00:00-08:00,43.7,37.77074,-122.4308,13.34,20.84,19.1,19.1,,-60.43,66.5,54063.0,2020-02-28,07:00:00,,132 Germania St ,outside 
2020-02-28 00:00:00-08:00,63.63,37.738865999999994,-122.502425,12.25,34.06,25.01,25.3,,-69.77,60.13,279.0,2020-02-28,08:00:00,,Outer Sunset Vincente ,outside 
2020-02-28 01:00:00-08:00,44.77,37.774009,122.415481,16.53,26.59,24.34,24.34,,-62.9,67.53,11645.0,2020-02-28,09:00:00,,Western SoMa ,Outside 
2020-02-28 02:00:00-08:00,47.23,37.749031,-122.44264299999999,8.48,14.51,13.17,13.17,,-75.37,64.7,38873.0,2020-02-28,10:00:00,,Upper Noe Valley ,outside 
2020-02-28 03:00:00-08:00,61.2,37.760821,-122.497421,20.03,58.21,38.19,45.96,,-48.6,58.8,16755.0,2020-02-28,11:00:00,,Outer Sunset - 38th Ave ,outside 
2020-02-28 04:00:00-08:00,68.77,37.751562,-122.50442,13.82,32.21,27.94,28.47,,-54.83,58.77,47716.0,2020-02-28,12:00:00,,45th Ave-MR ,outside 
2020-02-28 05:00:00-08:00,45.8,37.773392,-122.43327,11.76,18.14,16.7,16.7,,-61.77,64.0,32210.0,2020-02-28,13:00:00,,Oak Yard ,outside 
2020-02-28 06:00:00-08:00,49.3,37.773312,-122.430259,11.08,18.0,16.49,16.49,,-53.53,65.0,22216.0,2020-02-28,14:00:00,,Alamosquare ,outside 
2020-02-28 07:00:00-08:00,54.93,37.751262,-122.40805900000001,18.61,32.61,28.51,29.06,,-73.7,61.83,51739.0,2020-02-28,15:00:00,,46 Hours ,outside 
2020-02-28 08:00:00-08:00,65.9,37.788548,-122.488731,16.2,52.6,33.6,36.61,,-84.27,61.23,40194.0,2020-02-28,16:00:00,,Sea Cliff Avenue ,outside 
2020-02-28 09:00:00-08:00,46.3,37.758148,-122.50766499999999,2.99,5.14,4.56,4.56,,-74.63,71.57,6555.0,2020-02-28,17:00:00,,Outer Sunset- Ocean Beach at Kirkham ,outside 
2020-02-28 10:00:00-08:00,42.83,37.723212,-122.39923700000001,22.19,39.02,32.76,35.38,,-77.8,73.73,54049.0,2020-02-28,18:00:00,,SFAQ_Bayview_Wedge ,outside 
2020-02-28 11:00:00-08:00,26.53,37.749031,-122.44264299999999,9.53,18.28,15.71,15.71,,-77.23,89.63,39413.0,2020-02-28,19:00:00,,Upper Noe Valley ,outside 
2020-02-28 12:00:00-08:00,,37.774009,122.415481,7.22,11.35,10.44,10.44,1018.14,,,19110.93,2020-02-28,20:00:00,,Western SoMa ,Outside B 
2020-02-28 13:00:00-08:00,33.0,37.761385,-122.43946299999999,7.57,11.6,10.64,10.64,,-59.6,79.67,34321.0,2020-02-28,21:00:00,,Castro ,outside 
2020-02-28 14:00:00-08:00,32.87,37.761134000000006,-122.421696,10.2,17.07,15.89,15.95,,-61.23,79.43,8949.0,2020-02-28,22:00:00,,valencia outside ,outside 
2020-02-28 15:00:00-08:00,48.13,37.775090000000006,-122.433174,6.49,11.61,10.63,10.63,,-55.6,66.5,5973.0,2020-02-28,23:00:00,,Alamo Square ,outside 
2020-02-28 16:00:00-08:00,40.0,37.743821000000004,-122.463027,4.61,6.42,6.09,6.09,,-60.57,73.0,372.8,2020-02-29,00:00:00,,Forest Hill ,outside 
2020-02-28 17:00:00-08:00,56.0,37.802976,-122.44351100000002,4.93,8.35,7.68,7.68,,-50.5,62.33,15351.0,2020-02-29,01:00:00,,Marina District SF ,outside 
2020-02-28 18:00:00-08:00,62.1,37.804488,-122.403136,4.83,11.77,8.82,8.82,,-67.2,59.53,6398.0,2020-02-29,02:00:00,,RoundhouseOne ,outside 
2020-02-28 19:00:00-08:00,66.13,37.742312,-122.43093999999999,5.44,12.97,10.4,10.4,,-54.8,61.1,20583.0,2020-02-29,03:00:00,,South Noe ,outside 
2020-02-28 20:00:00-08:00,58.5,37.804488,-122.403136,7.86,16.49,13.14,13.14,,-66.93,60.5,6518.0,2020-02-29,04:00:00,,RoundhouseOne ,outside 
2020-02-28 21:00:00-08:00,61.7,37.760821,-122.497421,4.07,12.14,8.9,8.9,,-51.97,58.73,17835.0,2020-02-29,05:00:00,,Outer Sunset - 38th Ave ,outside 
2020-02-28 22:00:00-08:00,74.47,37.828848,-122.377455,4.91,9.94,8.48,8.48,,-57.37,53.8,47025.0,2020-02-29,06:00:00,,Treasure Island Housing Units ,outside 
2020-02-28 23:00:00-08:00,63.2,37.760915999999995,-122.45215900000001,1.15,5.59,3.49,3.49,,-83.4,57.13,447.0,2020-02-29,07:00:00,,Cole Valley ,outside 
2020-02-29 00:00:00-08:00,57.2,37.78119,-122.476532,4.06,8.83,7.13,7.13,,-68.57,60.13,38465.0,2020-02-29,08:00:00,,17th Ave ,outside 
2020-02-29 01:00:00-08:00,71.33,37.749031,-122.44264299999999,2.63,12.07,7.15,7.15,,-72.73,54.87,40253.0,2020-02-29,09:00:00,,Upper Noe Valley ,outside 
2020-02-29 02:00:00-08:00,,37.783122,122.44283999999999,2.95,8.69,6.28,6.28,1015.13,,,19069.33,2020-02-29,10:00:00,,Civic Center,ish B 
2020-02-29 03:00:00-08:00,74.03,37.749031,-122.44264299999999,3.02,12.61,7.9,7.9,,-72.83,54.2,40373.0,2020-02-29,11:00:00,,Upper Noe Valley ,outside 
2020-02-29 04:00:00-08:00,72.43,37.734378,-122.444018,3.31,6.85,5.64,5.64,,-69.9,54.0,18413.0,2020-02-29,12:00:00,,Miraloma _ Glen Park ,outside 
2020-02-29 05:00:00-08:00,71.73,37.760146999999996,-122.50144499999999,3.23,11.17,7.47,7.47,,-79.7,52.23,2279.0,2020-02-29,13:00:00,,judah_42_v2 ,outside 
2020-02-29 06:00:00-08:00,100.0,37.751396,-122.436945,4.58,11.18,8.19,8.26,,-54.53,53.0,41949.0,2020-02-29,14:00:00,,24th and Diamond ,outside 
2020-02-29 07:00:00-08:00,62.5,37.770439,-122.41462299999999,4.94,10.75,7.9,7.9,,-62.5,57.9,31355.0,2020-02-29,15:00:00,,Isis St ,outside 
2020-02-29 08:00:00-08:00,65.73,37.828848,-122.377455,5.73,9.08,8.22,8.23,,-57.8,55.63,47625.0,2020-02-29,16:00:00,,Treasure Island Housing Units ,outside 
2020-02-29 09:00:00-08:00,52.83,37.769830999999996,-122.451778,1.06,3.23,2.61,2.61,,-59.5,61.93,9192.0,2020-02-29,17:00:00,,Mud Upper Haight ,outside 
2020-02-29 10:00:00-08:00,28.1,37.744437,-122.433376,0.58,3.53,1.92,1.92,,-61.43,81.0,4221.0,2020-02-29,18:00:00,,Castro-28th ,outside 
2020-02-29 11:00:00-08:00,,37.737107,-122.46551200000002,1.13,5.75,3.24,3.24,,-80.17,,2979.0,2020-02-29,19:00:00,,St Francis Wood ,outside 
2020-02-29 12:00:00-08:00,57.07,37.78905,-122.448503,0.8,5.18,2.95,2.95,,-74.13,55.17,47648.0,2020-02-29,20:00:00,,Presidio Heights ,outside 
2020-02-29 13:00:00-08:00,100.0,37.754071,-122.411868,0.86,2.51,2.13,2.13,,-53.5,58.6,8405.0,2020-02-29,21:00:00,,The Mission_ Clean Air is Hip ,outside 
2020-02-29 14:00:00-08:00,42.03,37.769830999999996,-122.451778,2.19,5.13,4.3,4.3,,-63.43,65.87,9492.0,2020-02-29,22:00:00,,Mud Upper Haight ,outside 
2020-02-29 15:00:00-08:00,52.83,37.746178,-122.42139099999999,1.05,4.35,2.93,2.93,,-57.83,57.37,9037.0,2020-02-29,23:00:00,,La Lengua Air Station Zebra ,outside 
2020-02-29 16:00:00-08:00,50.1,37.743789,-122.43354099999999,0.9,3.85,2.72,2.72,,-69.77,58.77,55579.0,2020-03-01,00:00:00,,Upper Noe Valley ,outside 
2020-02-29 17:00:00-08:00,44.43,37.758468,-122.40841999999999,2.98,10.81,7.04,7.26,,-60.83,61.1,70613.0,2020-03-01,01:00:00,,York Street ,outside 
2020-02-29 18:00:00-08:00,53.2,37.769415,-122.435321,1.48,9.98,5.04,5.04,,-71.73,54.17,21837.0,2020-03-01,02:00:00,,27 Scott ,outside 
2020-02-29 19:00:00-08:00,56.23,37.764131,-122.44800900000001,2.02,7.65,4.96,4.96,,-63.97,53.5,8593.0,2020-03-01,03:00:00,,Cole Valley ,outside 
2020-02-29 20:00:00-08:00,100.0,37.754071,-122.411868,1.47,4.32,3.71,3.71,,-52.6,52.83,8825.0,2020-03-01,04:00:00,,The Mission_ Clean Air is Hip ,outside 
2020-02-29 21:00:00-08:00,55.0,37.745421,-122.42458799999999,1.07,7.01,4.01,4.01,,-57.0,53.33,59097.0,2020-03-01,05:00:00,,Dolores and 28th ,outside 
2020-02-29 22:00:00-08:00,54.33,37.799105,-122.40620600000001,5.35,12.78,10.1,10.14,,-72.57,54.07,8069.0,2020-03-01,06:00:00,,Telegraph Hill South ,outside 
2020-02-29 23:00:00-08:00,61.27,37.781643,-122.48008700000001,1.77,7.38,4.41,4.41,,-45.1,53.07,16275.0,2020-03-01,07:00:00,,21stAtClement ,outside 
2020-03-01 00:00:00-08:00,56.5,37.746024,-122.415778,1.12,5.77,3.85,3.85,,-73.63,55.3,19594.0,2020-03-01,08:00:00,,Bernal Breathe ,outside 
2020-03-01 01:00:00-08:00,57.27,37.762306,-122.454752,11.79,15.88,14.07,14.07,,-71.1,51.23,54101.0,2020-03-01,09:00:00,,Edgewood ,outside 
2020-03-01 02:00:00-08:00,48.27,37.760821,-122.497421,1.58,6.32,4.42,4.42,,-51.13,54.0,19575.0,2020-03-01,10:00:00,,Outer Sunset - 38th Ave ,outside 
2020-03-01 03:00:00-08:00,55.5,37.756303,-122.42136599999999,1.63,5.88,3.62,3.62,,-80.83,50.73,2507.0,2020-03-01,11:00:00,,Hill St - Valencia ,outside 
2020-03-01 04:00:00-08:00,98.2,37.751396,-122.436945,0.98,4.44,2.59,2.59,,-60.43,49.93,43269.0,2020-03-01,12:00:00,,24th and Diamond ,outside 
2020-03-01 05:00:00-08:00,56.37,37.764131,-122.44800900000001,1.34,4.75,3.13,3.13,,-62.97,49.7,9193.0,2020-03-01,13:00:00,,Cole Valley ,outside 
2020-03-01 06:00:00-08:00,56.69,37.742314,-122.473698,1.34,3.69,3.18,3.18,,-70.21,49.17,15416.34,2020-03-01,14:00:00,,Taraval 17th ,outside 
2020-03-01 07:00:00-08:00,55.07,37.749031,-122.44264299999999,14.43,21.89,18.13,19.5,,-74.57,53.3,42053.0,2020-03-01,15:00:00,,Upper Noe Valley ,outside 
